B094KT28DV,2022,3,16,3,Amazing! This line is saving my hair!,5.0 out of 5 stars,11 people found this helpful,"Reviewed in the United States on November 22, 2021",Lynn P,,Verified Purchase,,"I have been using the shampoo conditioner and treatment for 4 months and see dramatic results. I have fine, thin hair and have a past of bad shedding. After a week I noticed how manageable my hair was. Four months in and there are tons of 2” long hairs regrowing. The treatment is heavy if I use as directed, so I pump some in my hands to work through. Simply an amazing line!",2022-03-16 00:11:00.049394
B094KT28DV,2022,3,16,4,Not for Fine Hair,3.0 out of 5 stars,6 people found this helpful,"Reviewed in the United States on October 23, 2021",Andreasinwa,,Verified Purchase,,"I have very fine hair and although this product does moisturize, it also weighs my hair down too much.  I would not recommend it for someone with fine hair, otherwise, it would probably be very good.",2022-03-16 00:11:00.049394
B094KT28DV,2022,3,16,5,Super soft hair,5.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on February 6, 2022",Mrs. Gray,,Verified Purchase,,"I had surgery on my head and a big section of my hair was burned during the cauterization process. That damaged hair is now about 6 inches long and the ends are frizzy. The rest of my hair is straight and about waist-length. It was very difficult to brush my wet hair after my shower so I gave this a try. To my surprise, my burned hair is softer, straighter, and brush-able! I know you can’t un-burn hair, but this is close enough!",2022-03-16 00:11:00.049394
B094KT28DV,2022,3,16,6,Slippery Hair.,3.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on November 3, 2021",Leanora M Roberson,,Verified Purchase,,"It fulfills the claims stating that it stops hair breakage.  I have high praise for that.  But it makes my fine, thin, straight  hair super flat and slippery.  It makes my hair so silky that I cannot style it.  I think it would be better for people with hair that is more coarse and has more texture to begin with.  For me it doesn't work.",2022-03-16 00:11:00.049394
B094KT28DV,2022,3,16,7,My hair is no longer falling out and it appears to be thicker!!!,5.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on November 4, 2021",peg490,,Verified Purchase,,"Every time I washed my hair, a lot was in the drain.  Plus I have a place in my crown where the hair separates, letting all see my gray roots.  Since using this shampoo and conditioner, I hardly have any hair in the drain, and my thicker looking hair now covers my graying roots until my next salon visit.",2022-03-16 00:11:00.049394
B094KT28DV,2022,3,16,8,The quality  was great  I love the brand  dove,4.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on July 6, 2021",Ann Marie. Lazalde,,Verified Purchase,,Like the dove  shampoo  quality  the price a little l e to much for the ozs of the shampoo  also like the time that shampoo  come to my door step  d I sli I e like the smell  like perfume  other good. I u ave bad allergies  to  perfume  and certain  flower 🌼,2022-03-16 00:11:00.049394
B000R8QVY4,2022,3,16,1,Shampoo really works,5.0 out of 5 stars,84 people found this helpful,"Reviewed in the United States on January 3, 2019",barry,"
        TOP 1000 REVIEWERVINE VOICE",Verified Purchase,,I have been using the Tea Tree Lemon Sage Thickening shampoo and conditioner for years now.  My hair stylist first recommended it and it has worked really well on my fine and thin men's hair.  I think some get this thinking it is going to provide fuller and thicker hair that remains and does not go away.  Meaning it will over time provide permanently thicker hair.  That just is not possible.  What this does do with consistent use is after I wash with the shampoo and then use the conditioner is provide fuller and softer hair after each wash.  The fullness is very refreshing and natural.  This shampoo smells very nice and lathers up very easily.  With other shampoos I would feel build-up over time but not with this.  I also appreciate the savings buying it in large volume like here.  But what I do not appreciate it that even when purchased from Amazon themselves as I made sure to do this time the large bottle arrived with some of the shampoo leaking out the top.  It was all over the bottle and a pain to wash off but overall a minimal amount though no amount should be the correct amount.  But the shampoo itself will indeed add volume in a natural way to fine and thinning hair.,2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,2,"Great for thin, straight hair!",5.0 out of 5 stars,46 people found this helpful,"Reviewed in the United States on May 18, 2020",Lauren,,Verified Purchase,,"I have a lot of hair on my head, but the individual strands are very fine and so I struggle with frizz and little volume. One day my stylist used the Paul Mitchell special shampoo and conditioner on me at the salon and I found myself totally in love with the smell and the way the it made my scalp tingle... And once my hair was dried and styled, I was excited to see some oomph despite the stylist not using any other volumizing products. When I asked her about it I was expecting her to tell me that it was one of the usual high end products that are normally used at salons- you know, the ones that cost like $50 a bottle- but was thrilled to learn how inexpensive they are despite their good quality. Needless to say, I ended up leaving the salon with a couple of bottles and it's been my standard shampoo/conditioner ever since. I have tried other products over the years, such as specialty shampoos that promise to improve strength, growth, and volume, but I always find myself going back to this. I really do feel that my hair is healthier and grows more quickly because of it. I also love this brand because there are several different types and scents To choose from (not sure if they are all technically part of the ""special"" line, but they do come in the same little green bottles, unlike the other Paul Mitchell products) and I've enjoyed playing around with different combinations. Currently my favorite combo is the lemon sage shampoo with the lavender mint conditioner (although I do still love the tea tree shampoo as well). I've been using these products for about 5 years now and I plan to continue using them so long as they stay available and affordable. And I absolutely recommend them to anyone with fine, flat hair like mine!",2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,3,Worth every cent!,5.0 out of 5 stars,54 people found this helpful,"Reviewed in the United States on June 13, 2019",Santa,,Verified Purchase,,This the best shampoo I have found for both my hair and beard!,2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,4,Would absolutely recommend! One bottle goes a LONG way!,5.0 out of 5 stars,41 people found this helpful,"Reviewed in the United States on October 31, 2018",lucie teixeira,,Verified Purchase,,"I have been using the same bottle since February and it is now November. I have very thick so I usually need a buttload of shampoo to wash it all. This has been amazing for me. It has been the longest lasting bottle of shampoo. I was worried at first because of the price but I still have shampoo left in the one bottle I bought in February.... which is insane!! My hair has definitely more volume. Since it is so thick it usually weighs down and the top of my hair on my head just flattened out, but this shampoo has really been helping with that. If you have dry hair, I would not recommend this product, I have been using it in conjunction with a sheabutter hair mask to make sure my hair is well hydrated. But so far (11 months later) it’s been an amazing combo and I have been loving it. I will he buying this again when I run out (some day hopefully hahahahaha).",2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,5,"Works, not a knockoff",5.0 out of 5 stars,25 people found this helpful,"Reviewed in the United States on September 30, 2019",Matthew Rothenberg,,Verified Purchase,,"it's the real thing, which seems odd to write but half of all reviews these days seem to be about how these types of products are knock offs or watered down...this is not that.",2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,6,Not sure if this is the real stuff,1.0 out of 5 stars,30 people found this helpful,"Reviewed in the United States on November 23, 2018",Arecaceae,,Verified Purchase,,My local store ran out and I bought this but when I compared this to the little bit I had left at home the smell wasn't the same and the texture was slightly different...so???,2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,7,It truly thickens!,5.0 out of 5 stars,7 people found this helpful,"Reviewed in the United States on August 19, 2021",Silky Spaniels,,Verified Purchase,,"This stuff really works.  I have fine, silky, thin blonde hair - the kind that gets even thinner and more fragile when colored.  Much of it was falling out in my hands when brushing.  And my scalp was becoming more visible.  I bought this on a whim.  I have been using it for about 2 months.  My hair is noticeably thicker, fuller, and stronger.  Not my imagination either, because my husband noticed a difference and mentioned it out of nowhere.  I’m very pleased.  As a side note, I also bought the Tea Tree Scalp Care Anti-Thinning shampoo (white bottle), and I alternate back and forth between the two.  Same brand, but the white bottle is more moisturizing.  This one I’m reviewing (green bottle) is more drying.  So I switch back and forth to keep from drying my hair out too much with the green, or weighing it down too much with the white.  I use one bottle one night, and the other bottle the next night, and so on, and it really, really works.  This product is worth every penny.  My hair feels like someone else’s!  I never thought it possible!",2022-03-16 00:11:07.921652
B000R8QVY4,2022,3,16,8,Love this shampoo,5.0 out of 5 stars,48 people found this helpful,"Reviewed in the United States on May 18, 2016",Amazon lover,,Verified Purchase,,"I love this shampoo both the fragrance, texture and the ability to thicken my hair.  I have used it for a while; however, when I went to the beauty supply house they only had one bottle in stock.  For fear that it might be discontinued, I searched Amazon and they had it.  I am amazed at how often I find something on Amazon I can't find elsewhere (thank you Amazon and their specialty suppliers)",2022-03-16 00:11:07.921652
B087CY8B2R,2022,3,16,1,I recommend this shampoo. Let your hair and scalp become healthy.,4.0 out of 5 stars,5 people found this helpful,"Reviewed in the United States on May 18, 2021",Bea,,Verified Purchase,,I have a thick head of hair. It's long hair almost to my waist and below. All the grays that are coming in are changing in texture. The texture is turning Kinky-Curly and seems to be more dry and unmanageable. And my scalp is oily.,2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,2,This made my scalp itch!,2.0 out of 5 stars,8 people found this helpful,"Reviewed in the United States on January 8, 2021",igor Illyuk,,Verified Purchase,,Did not like this shampoo at all. The smell was not what I expected so thumbs down on that. And it made my scalp itchy. Very disappointed.,2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,3,Great Shampoo - But the Absolute Worst Pump on Any Product I’ve ever used.,2.0 out of 5 stars,,"Reviewed in the United States on October 20, 2021",Road Bike Rider,,Verified Purchase,,I write this review not to be critical but with the hope that the owners of this company will read it and take action to fix the extreme problems with the packaging of this product.,2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,4,Soft flowing hair,5.0 out of 5 stars,,"Reviewed in the United States on September 26, 2021",Ryan,,Verified Purchase,,"As a male, this is the first time in my life that I’ve grown my hair down to my shoulders. I’ve been trying out different hair products and for the past two days this botanic shampoo’s after effect is working almost as good as the Jackblack (only)conditioner. My hair becomes smooth and soft afterwards and even the next morning it’s good.  The shampoo is a bit more runny than your average male shampoos but that’s fine with me.",2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,5,The best shampoo for fine dry colored hair!,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on June 9, 2021",Amazon Customer,,Verified Purchase,,"I had loved another natural brand, but they discontinued their argan oil smoothing shampoo, and I found this, which was the next best, and now the best for my bleached fine hair! I have my dark blonde hair lightened every 6 weeks and my hair is now very dry and damaged. I shampoo every 3 days, and use a deep conditioning hair mask and my hair looks and feels reasonably Healthy. Please keep making this and don't change this fantastic shampoo formula!",2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,6,Leaves hair soft and frizz free,5.0 out of 5 stars,,"Reviewed in the United States on February 6, 2022",Karen Gulliver,,Verified Purchase,,"Nice product.  Hair feels great after use.  Keeps me from looking like ""a frizzy bush woman"". This is a real plus, considering that my hair loves to do the frizzy bush look if a shampoo doesn't do a good job of moisturizing and taming it.",2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,7,"Silky smooth, healthy hair.",5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on May 15, 2021",JulieG,,Verified Purchase,,"This really makes your hair silky smooth. I don’t need volume control, but I’m sure it would do that. I’ve been using it for about a year. Does not disappoint.",2022-03-16 00:11:14.870887
B087CY8B2R,2022,3,16,8,"Like water, bad quality shampoo",2.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on December 2, 2021",Jen,,Verified Purchase,,"This shampoo is like water, runny and does not soap up. Literally it runs off your hand before you can get it to your head. I don’t know if I just got a bad batch, but I’ve tried other brands with the same ingredient list and it is thicker like normal shampoo.",2022-03-16 00:11:14.870887
B08VW53HN6,2022,3,16,1,GIVE THIS A TRY,4.0 out of 5 stars,59 people found this helpful,"Reviewed in the United States on May 7, 2021",LA Stewart,,Verified Purchase,,"After two weeks of using Majestic Biotin my hair has so much more volume. I have thin, flat hair that has been getting thinner and thinner as I age. I’m in my 60’s. This product seems to be working great.  I also like the fact that it doesn’t contain harmful chemicals. I recommend you give it a try.",2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,2,Actually regrowing some hair,5.0 out of 5 stars,30 people found this helpful,"Reviewed in the United States on June 10, 2021",Cody King,,Verified Purchase,,Started using this along with minoxidil and immediately started seeing hair get thicker... Some new ones growing in. Minoxidil takes 4 to 6 months to work so I'm guessing that the early results I got were from blocking the dht with this shampoo.,2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,3,Just testing it for now,4.0 out of 5 stars,15 people found this helpful,"Reviewed in the United States on August 7, 2021",Gino Roggiero,,Verified Purchase,,"Update  Dec 21 2021= It is just a shampoo, it doesn't make any difference.....",2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,4,Was losing hair daily,5.0 out of 5 stars,15 people found this helpful,"Reviewed in the United States on November 2, 2021",Joe W,,Verified Purchase,,"This is the most amazing shampoo I have ever used!  I have very fine, limp hair, that would not hold color for more than a couple weeks.  I'm in my mid 50's and hair loss has been a constant battle for the last few years.  Not sure if it's because it's sulfate-free, biotin enriched or the DHT blocker (possibly all 3), but this has been an amazing blessing to find a product like this.  I'm giving samples to friends and family for them to try and have had the same feedback from them, so I'm ordering another bottle!  Thank you Majestic Pure!!!",2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,5,"Good moisturizer, not so much with volume.",4.0 out of 5 stars,18 people found this helpful,"Reviewed in the United States on May 8, 2021",Julie V,,Verified Purchase,,"Great moisturizing, very light scent. For my hair which is very fine and straight can't say  it helps much with volume.g",2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,6,Love it,4.0 out of 5 stars,15 people found this helpful,"Reviewed in the United States on April 20, 2021",Michele,,Verified Purchase,,I love the smell & the lather is great but the pump doesn’t work...,2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,7,Horrible Side Effects,1.0 out of 5 stars,7 people found this helpful,"Reviewed in the United States on January 12, 2022",Lopez,,Verified Purchase,,"I have very fine hair, I have my whole life. Over the last few years, it has begun to thin gradually. Nothing crazy, but over time its lost some of its volume. Not to a point that a nice wash with a good shampoo wouldn't be able to hide any noticeable lack of coverage. I've used Organix (OGX) biotin shampoo, Avalon Organics biotin etc. and was happy with both. Nothing but typical couple loose hairs while shampooing or a few loose hairs when brushing afterwards. I was running low and decided to give this biotin a try seeing it had added claims such as DHT blocking properties.  I cannot regret that decision more. After a couple weeks of using this product my hair began falling out in clumps and my scalp became extremely itchy and flaky. Its typical for anyone to lose up to 100 hairs a day but this lead to over 100 per wash and every brush. I'd brush in the afternoon to check if it was still happening when dry and I'd lose even more. All I had to do was run a flat hand down my head and I'd be picking up 50 or more hairs out of the sink. I stopped immediately after realizing it had to be the shampoo. After a couple weeks of stopping with the shampoo the constant extreme itching has stopped and the flakes have lessened significantly but the hair fall is still more than I've ever experienced at any other time in my life. Its gotten to a point that you can see scalp all over my head, sides, back top everything.",2022-03-16 00:11:21.196390
B08VW53HN6,2022,3,16,8,Pump doesn't work.,1.0 out of 5 stars,11 people found this helpful,"Reviewed in the United States on April 16, 2021",Phil McCracken,,Verified Purchase,,Sent a defective bottle.,2022-03-16 00:11:21.196390
B000MD65FO,2022,3,16,1,Look a little closer!,5.0 out of 5 stars,603 people found this helpful,"Reviewed in the United States on June 18, 2019",T. Bunkers,,Verified Purchase,,"I just want to comment on several reviews that were written regarding this Tea Tree Special Shampoo. People are saying if it doesn’t have the name “John Paul Mitchell” on the front of the bottle, it’s not the real Paul Mitchell shampoo. If you refer to my pictures you will see that my bottle doesn’t say his name on the front either, BUT it does say it on the back of the bottle. This shampoo is most definitely the real deal. Just saying!",2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,2,Don’t believe all of the negative reviews!,5.0 out of 5 stars,402 people found this helpful,"Reviewed in the United States on December 1, 2018",James A. Bleacher,,Verified Purchase,,This is the exact same product that I get from my salon. It’s not counterfeit. I get the exact same results as if I would’ve bought the product from my salon but saved a lot of money from Amazon. I have combination oily/dry scalp. It’s the only shampoo that works for my condition. Other shampoo’s have failed irritating and making my symptoms even worse. I think some of the negative reviews are from salon employees trying to discourage people from buying the same product from Amazon instead of buying it from their salon. Thank you Amazon. I’m a satisfied customer.,2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,3,Purchased through Asazi Beauty and the bottle came with a ...,1.0 out of 5 stars,203 people found this helpful,"Reviewed in the United States on December 4, 2017",Pri,,Verified Purchase,,Purchased through Asazi Beauty and the bottle came with a broken cap. The shampoo had a strong chemical smell and didn't have the tingling feeling that the original/ authentic product does. Contacted the seller to understand why and if they are authorized sellers.,2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,4,a lifesaver. or a sanity saver.,5.0 out of 5 stars,105 people found this helpful,"Reviewed in the United States on April 8, 2019",panxerox,,Verified Purchase,,"I struggled for years with scalp dermatitis. My hair was falling out, and I itched so bad I'd wake up in the middle of the night and shampoo my hair. And shampoos... I must have tried dozens, and then rotated them. No help.",2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,5,This + Hot shower = a broke girl's aroma therapy,5.0 out of 5 stars,94 people found this helpful,"Reviewed in the United States on January 17, 2019",Caitlin,,Verified Purchase,,I've always loved this shampoo since my stylist suggested it for this weird ponytail sore I used to get on my scalp as a child.,2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,6,Not sure it is what it says it is...,1.0 out of 5 stars,181 people found this helpful,"Reviewed in the United States on September 16, 2016",Brian Wilson,,Verified Purchase,,"I ordered this product for my husband, who regularly uses this type of conditioner. Typically it smells fresh and minty - this bottle smells rancid. On the packaging there was a label saying they were not responsible for falsely filled bottles, so I did not return it, but it smells quite gross, and I wonder what is really in the bottle.",2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,7,Rip-off. Read the full review.,3.0 out of 5 stars,69 people found this helpful,"Reviewed in the United States on January 15, 2019",Kleber,,Verified Purchase,,"Didn’t notice it was a 10 floz size, which makes this a rip-off. Also, the cap came damaged making it impossible to take with me on my trips.",2022-03-16 00:11:27.751194
B000MD65FO,2022,3,16,8,"Sadly, this stuff is counterfeit.  The real Paul Mitchell shampoo is fantastic.",2.0 out of 5 stars,543 people found this helpful,"Reviewed in the United States on August 25, 2014",Pilate_lite,,Verified Purchase,,"Based on the Amazon reviews, I decided to try this Paul Mitchell shampoo.  It was pretty decent shampoo and I liked the tingle.  I had used about 1/3 of the bottle when I saw the same shampoo on sale at a salon.  It was a good price so I got another bottle.  It looked like the same stuff (same bottle, same shampoo color & consistency) but what made me suspicious was the difference in smell.",2022-03-16 00:11:27.751194
B094W8YZQ4,2022,3,16,1,A godsend for teen with dandruff,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on November 20, 2021",Brookemom19,,Verified Purchase,,"This seems to be the only shampoo that keeps my teenage daughter dandruff free without a gross, sulphuric smell, weird build up, or drying her hair to a crisp. Maybe a little pricey, but a little goes a long way. Highly suggest using with a gentle scalp brush — can buy those on Amazon too! This shampoo has been hard to find in stores, so I stocked up.",2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,2,Works well to stop flaking,4.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on February 10, 2022",Melissa Wortman,,Verified Purchase,,"It definitely works very well to stop my scalp from flaking which is why I bought it so that’s great!  I also love how soft it makes my hair feel.  The only negative is that it doesn’t smell great- not an offensive smell, but not a great one.  Still worth it since no other shampoo worked to stop my scalp psoriasis.",2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,3,Finally found some!,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on September 28, 2021",Amazon Customer,,Verified Purchase,,"My daughter has to use this in her ridiculously thick hair or it gets greasy and flaky. I have normally picked this up at whatever big box store I happened to be at, but all the sudden it was always out of stock. Thankfully I was able to get it here. Seems just the same as what we get in the store",2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,4,Recommended by our dermatologist,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on September 15, 2021",Katherine Nieves,,Verified Purchase,,"This is part of my daughter's scalp treatment. It is combined with another med. for scalp dryness. So far, she has used it for one year and her scalp looks so much better. Always consult with your dermatologist.",2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,5,Effective for Flaky Scalp,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on February 9, 2022",Wally C.,,Verified Purchase,,Not a great shampoo to moisturize or soften hair but works well to help control dandruff or psoriasis.,2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,6,Love it,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on January 7, 2022",Amazon Customer,,Verified Purchase,,Hard to find at stores around me. So to get several bottles at once is great. Love how my hair feels after using.,2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,7,HEALTHY SCALP,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on August 11, 2021",ladi10,,Verified Purchase,,CLARIFYING SHAMPOO THAT TREATS BUILDUP ON SCALP OPENS FOLLICLES FOR GROWTH AND HEALTHY SCALP,2022-03-16 00:11:34.576967
B094W8YZQ4,2022,3,16,8,Convenient,5.0 out of 5 stars,,"Reviewed in the United States on December 24, 2021",Boy Scout,,Verified Purchase,,The value is the same as the store with the added convenience of receiving it at home!,2022-03-16 00:11:34.576967
B00ILBUEVK,2022,3,16,1,Not sulfate free....which actually strips color....,1.0 out of 5 stars,157 people found this helpful,"Reviewed in the United States on October 4, 2018",Kail Rhine,,Verified Purchase,,"This product contains sulfates (which actually strips color from your hair). I'm very disappointed Amazon no longer sells the gray and blue matrix bottle (which did not contain sulfates). Even after a ~a week of using this my hair was back to being greasy and gross after working so hard to get it nice with the other product from this line. Literally throwing $18 in the trash and buying another sulfate free shampoo. (Yes, partially my fault since I didn't look into the ingredients more and just assumed it was sulfate free like the other kind in this SAME line).",2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,2,"Possibly counterfit product, delivered without protective seal & leaking",1.0 out of 5 stars,93 people found this helpful,"Reviewed in the United States on April 11, 2020",Lauren H,,Verified Purchase,,"I've bought this product before (from Amazon) and liked it.  My most recent order however was leaking all over the place when I opened the box.  2 of 4 bottles had their caps cracked open and leaking.  None of the 4 bottles had the protective seal under the cap that they should have.  The caps were taped down, but that did not prevent leaking and makes me worry that the product has been tampered with.  The style of the cap and the label are different than before (I would like to upload an image but that appears to be disabled for this item?).  There is no ""Matrix"" brand name on the bottle I received, and no label about no parabens.",2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,3,Pretty decent product,4.0 out of 5 stars,90 people found this helpful,"Reviewed in the United States on October 5, 2017",Ana M. Ledezma,,Verified Purchase,,UPDATE:,2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,4,Great product,5.0 out of 5 stars,55 people found this helpful,"Reviewed in the United States on April 2, 2019",Cristina,,Verified Purchase,,"I have dark hair with balayage so I have to get it tones frequently to avoid brasiness. I feel that this shampoo actually keeps my ashy color looking ashy for longer and keeps away the brassy tones! Is is also not drying and keeps my scalp looking healthy. I have sensitive scalp and get dandruff from many products, but I feel that this sh as moo actually helped moisturize and keep my scalp healthy!",2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,5,Travel size disappointed.,1.0 out of 5 stars,58 people found this helpful,"Reviewed in the United States on August 2, 2018",Ene glz,,Verified Purchase,,"Total disappointment, I had brought this travel size because I travel a lot, I really like Matrix and when I see travel size matrix, I thought it was a good idea to have a confortable easy to refill bottle.",2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,6,Highly Recommend! Hair Feels/Looks Great!,5.0 out of 5 stars,51 people found this helpful,"Reviewed in the United States on March 1, 2019",NMC,,Verified Purchase,,"I recently got a balayage and the salon I went to washed my hair with this shampoo. I loved how my hair felt even days after the treatment so I bought myself a bottle. My hair feels clean and soft even three days after the original wash! I usually use Suave, Pantene, or whatever's in my shower at the time, never spending more than $4 on shampoo. But I love this! I will definitely be ordering the Matrix Biolage Colorlast Shampoo again! Highly Recommend!",2022-03-16 00:11:42.128895
B00ILBUEVK,2022,3,16,7,New favourite shampoo. On second bottle!,5.0 out of 5 stars,65 people found this helpful,"Reviewed in the United States on April 18, 2017",Elissa,,Verified Purchase,,"I don't have colored hair, but my stylist recommended I use shampoo for colored hair because the formulas are better.  I am VERY picky.  I have oily roots and dry, damaged ends (long hair).  I am very picky with scent ... I despise fruity scented shampoo and this has a nice clean, fresh scent.  This is my new favourite shampoo.  Been using it every day!",2022-03-16 00:11:42.128895
